Ticker,CompanyName,LineItem,Year,Quarter,WebFiscalPeriod,OutputOrField,NumberOnly,LineSequence,Category,WebNumberFormat,QuarterEndDate,PeriodType,iDataType,Sector,Industry,SubIndustry,UpdateDate,LTCode,Currency,UIC,Period,Restatement,InSncUpdateDate,Scaler
AAP,Advance Auto Parts Inc,Total Assets,2022,1Q,1Q22,A,12002.481,128,BS,N,3/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/23/2022,BS_P_103,USD,I_387-139,Q1,0,5/23/2022,Mn
AAP,Advance Auto Parts Inc,Total Assets,2022,2Q,2Q22,A,12137.963,128,BS,N,6/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/23/2022,BS_P_103,USD,I_387-139,Q2,0,8/23/2022,Mn
AAP,Advance Auto Parts Inc,Total Assets,2022,3Q,3Q22,A,12132.079,128,BS,N,9/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/15/2022,BS_P_103,USD,I_387-139,Q3,0,11/15/2022,Mn
AAP,Advance Auto Parts Inc,Total Assets,2022,4Q,4Q22,A,12018.482,128,BS,N,12/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/28/2023,BS_P_103,USD,I_387-139,Q4,0,2/28/2023,Mn
AAP,Advance Auto Parts Inc,Total Assets,2022,FY,2022,A,12018.482,128,BS,N,12/31/2022,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/28/2023,BS_P_103,USD,I_387-139,FY,0,2/28/2023,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2010,1Q,1Q10,A,1.293,129,BS,N,3/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2010,BS_P_106,USD,I_387-140,Q1,0,5/19/2010,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2010,2Q,2Q10,A,1.075,129,BS,N,6/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/11/2010,BS_P_106,USD,I_387-140,Q2,0,8/11/2010,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2010,3Q,3Q10,A,1.176,129,BS,N,9/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/11/2010,BS_P_106,USD,I_387-140,Q3,0,11/11/2010,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2010,4Q,4Q10,A,0.973,129,BS,N,12/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/17/2011,BS_P_106,USD,I_387-140,Q4,0,2/17/2011,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2010,FY,2010,A,0.973,129,BS,N,12/31/2010,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/17/2011,BS_P_106,USD,I_387-140,FY,0,2/17/2011,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2011,1Q,1Q11,A,0.923,129,BS,N,3/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/18/2011,BS_P_106,USD,I_387-140,Q1,0,5/18/2011,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2011,2Q,2Q11,A,0.991,129,BS,N,6/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/10/2011,BS_P_106,USD,I_387-140,Q2,0,8/10/2011,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2011,3Q,3Q11,A,0.949,129,BS,N,9/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/11/2011,BS_P_106,USD,I_387-140,Q3,0,11/11/2011,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2011,4Q,4Q11,A,0.848,129,BS,N,12/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2012,BS_P_106,USD,I_387-140,Q4,0,2/16/2012,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2011,FY,2011,A,0.848,129,BS,N,12/31/2011,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2012,BS_P_106,USD,I_387-140,FY,0,2/16/2012,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2012,1Q,1Q12,A,0.807,129,BS,N,3/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/17/2012,BS_P_106,USD,I_387-140,Q1,0,5/17/2012,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2012,2Q,2Q12,A,0.76,129,BS,N,6/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/9/2012,BS_P_106,USD,I_387-140,Q2,0,8/9/2012,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2012,3Q,3Q12,A,0.699,129,BS,N,9/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/8/2012,BS_P_106,USD,I_387-140,Q3,0,11/8/2012,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2012,4Q,4Q12,A,0.627,129,BS,N,12/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2013,BS_P_106,USD,I_387-140,Q4,0,2/16/2013,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2012,FY,2012,A,0.627,129,BS,N,12/31/2012,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2013,BS_P_106,USD,I_387-140,FY,0,2/16/2013,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2013,1Q,1Q13,A,0.689,129,BS,N,3/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/23/2013,BS_P_106,USD,I_387-140,Q1,0,5/23/2013,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2013,2Q,2Q13,A,0.878,129,BS,N,6/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/8/2013,BS_P_106,USD,I_387-140,Q2,0,8/8/2013,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2013,3Q,3Q13,A,1.03,129,BS,N,9/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/31/2013,BS_P_106,USD,I_387-140,Q3,0,10/31/2013,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2013,4Q,4Q13,A,0.916,129,BS,N,12/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2014,BS_P_106,USD,I_387-140,Q4,0,2/6/2014,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2013,FY,2013,A,0.916,129,BS,N,12/31/2013,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2014,BS_P_106,USD,I_387-140,FY,0,2/6/2014,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2014,1Q,1Q14,A,70.865,129,BS,N,3/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/15/2014,BS_P_106,USD,I_387-140,Q1,0,5/15/2014,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2014,2Q,2Q14,A,70.694,129,BS,N,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2014,BS_P_106,USD,I_387-140,Q2,0,8/14/2014,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2014,3Q,3Q14,A,5.58,129,BS,N,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/6/2014,BS_P_106,USD,I_387-140,Q3,0,11/6/2014,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2014,4Q,4Q14,A,0.582,129,BS,N,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,BS_P_106,USD,I_387-140,Q4,0,2/12/2015,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2014,FY,2014,A,0.582,129,BS,N,12/31/2014,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,BS_P_106,USD,I_387-140,FY,0,2/12/2015,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2015,1Q,1Q15,A,0.587,129,BS,N,3/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/21/2015,BS_P_106,USD,I_387-140,Q1,0,5/21/2015,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2015,2Q,2Q15,A,0.591,129,BS,N,6/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2015,BS_P_106,USD,I_387-140,Q2,0,8/13/2015,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2015,3Q,3Q15,A,0.595,129,BS,N,9/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2015,BS_P_106,USD,I_387-140,Q3,0,11/12/2015,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2015,4Q,4Q15,A,0.598,129,BS,N,12/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,BS_P_106,USD,I_387-140,Q4,0,2/11/2016,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2015,FY,2015,A,0.598,129,BS,N,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,BS_P_106,USD,I_387-140,FY,0,2/11/2016,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2016,1Q,1Q16,A,0.598,129,BS,N,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2016,BS_P_106,USD,I_387-140,Q1,0,5/19/2016,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2016,2Q,2Q16,A,0.404,129,BS,N,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/16/2016,BS_P_106,USD,I_387-140,Q2,0,8/16/2016,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2016,3Q,3Q16,A,0.372,129,BS,N,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2016,BS_P_106,USD,I_387-140,Q3,0,11/14/2016,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2016,4Q,4Q16,A,0.306,129,BS,N,12/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,BS_P_106,USD,I_387-140,Q4,0,2/21/2017,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2016,FY,2016,A,0.306,129,BS,N,12/31/2016,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,BS_P_106,USD,I_387-140,FY,0,2/21/2017,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2017,1Q,1Q17,A,0,129,BS,N,3/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/24/2017,BS_P_106,USD,I_387-140,Q1,0,5/24/2017,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2020,1Q,1Q20,A,500,129,BS,N,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2020,BS_P_106,USD,I_387-140,Q1,0,5/19/2020,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2022,2Q,2Q22,A,100.056,129,BS,N,6/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/23/2022,BS_P_106,USD,I_387-140,Q2,0,8/23/2022,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2022,3Q,3Q22,A,185,129,BS,N,9/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/15/2022,BS_P_106,USD,I_387-140,Q3,0,11/15/2022,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2022,4Q,4Q22,A,185,129,BS,N,12/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/28/2023,BS_P_106,USD,I_387-140,Q4,0,2/28/2023,Mn
AAP,Advance Auto Parts Inc,Short Term Debt,2022,FY,2022,A,185,129,BS,N,12/31/2022,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/28/2023,BS_P_106,USD,I_387-140,FY,0,2/28/2023,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2010,1Q,1Q10,A,1697.715,130,BS,N,3/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2010,BS_P_110,USD,I_387-141,Q1,0,5/19/2010,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2010,2Q,2Q10,A,1846.214,130,BS,N,6/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/11/2010,BS_P_110,USD,I_387-141,Q2,0,8/11/2010,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2010,3Q,3Q10,A,1827.864,130,BS,N,9/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/11/2010,BS_P_110,USD,I_387-141,Q3,0,11/11/2010,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2010,4Q,4Q10,A,1848.049,130,BS,N,12/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/17/2011,BS_P_110,USD,I_387-141,Q4,0,2/17/2011,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2010,FY,2010,A,1848.049,130,BS,N,12/31/2010,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/17/2011,BS_P_110,USD,I_387-141,FY,0,2/17/2011,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2011,1Q,1Q11,A,2076.33,130,BS,N,3/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/18/2011,BS_P_110,USD,I_387-141,Q1,0,5/18/2011,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2011,2Q,2Q11,A,2086.035,130,BS,N,6/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/10/2011,BS_P_110,USD,I_387-141,Q2,0,8/10/2011,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2011,3Q,3Q11,A,2105.628,130,BS,N,9/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/11/2011,BS_P_110,USD,I_387-141,Q3,0,11/11/2011,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2011,4Q,4Q11,A,2187.875,130,BS,N,12/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2012,BS_P_110,USD,I_387-141,Q4,0,2/16/2012,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2011,FY,2011,A,2187.875,130,BS,N,12/31/2011,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2012,BS_P_110,USD,I_387-141,FY,0,2/16/2012,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2012,1Q,1Q12,A,2248.714,130,BS,N,3/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/17/2012,BS_P_110,USD,I_387-141,Q1,0,5/17/2012,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2012,2Q,2Q12,A,2292.041,130,BS,N,6/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/9/2012,BS_P_110,USD,I_387-141,Q2,0,8/9/2012,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2012,3Q,3Q12,A,2380.854,130,BS,N,9/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/8/2012,BS_P_110,USD,I_387-141,Q3,0,11/8/2012,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2012,4Q,4Q12,A,2559.638,130,BS,N,12/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2013,BS_P_110,USD,I_387-141,Q4,0,2/16/2013,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2012,FY,2012,A,2559.638,130,BS,N,12/31/2012,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2013,BS_P_110,USD,I_387-141,FY,0,2/16/2013,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2013,1Q,1Q13,A,2624.141,130,BS,N,3/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/23/2013,BS_P_110,USD,I_387-141,Q1,0,5/23/2013,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2013,2Q,2Q13,A,2639.665,130,BS,N,6/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/8/2013,BS_P_110,USD,I_387-141,Q2,0,8/8/2013,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2013,3Q,3Q13,A,2636.344,130,BS,N,9/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/31/2013,BS_P_110,USD,I_387-141,Q3,0,10/31/2013,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2013,4Q,4Q13,A,2764.785,130,BS,N,12/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2014,BS_P_110,USD,I_387-141,Q4,0,2/6/2014,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2013,FY,2013,A,2764.785,130,BS,N,12/31/2013,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2014,BS_P_110,USD,I_387-141,FY,0,2/6/2014,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2014,1Q,1Q14,A,3672.783,130,BS,N,3/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/15/2014,BS_P_110,USD,I_387-141,Q1,0,5/15/2014,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2014,2Q,2Q14,A,3774.687,130,BS,N,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2014,BS_P_110,USD,I_387-141,Q2,0,8/14/2014,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2014,3Q,3Q14,A,3784.042,130,BS,N,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/6/2014,BS_P_110,USD,I_387-141,Q3,0,11/6/2014,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2014,4Q,4Q14,A,3654.416,130,BS,N,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,BS_P_110,USD,I_387-141,Q4,0,2/12/2015,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2014,FY,2014,A,3654.416,130,BS,N,12/31/2014,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/12/2015,BS_P_110,USD,I_387-141,FY,0,2/12/2015,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2015,1Q,1Q15,A,3824.478,130,BS,N,3/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/21/2015,BS_P_110,USD,I_387-141,Q1,0,5/21/2015,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2015,2Q,2Q15,A,3879.758,130,BS,N,6/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2015,BS_P_110,USD,I_387-141,Q2,0,8/13/2015,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2015,3Q,3Q15,A,3950.914,130,BS,N,9/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2015,BS_P_110,USD,I_387-141,Q3,0,11/12/2015,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2015,4Q,4Q15,A,3797.477,130,BS,N,12/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,BS_P_110,USD,I_387-141,Q4,0,2/11/2016,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2015,FY,2015,A,3797.477,130,BS,N,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/11/2016,BS_P_110,USD,I_387-141,FY,0,2/11/2016,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2016,1Q,1Q16,A,3908.563,130,BS,N,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2016,BS_P_110,USD,I_387-141,Q1,0,5/19/2016,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2016,2Q,2Q16,A,3841.233,130,BS,N,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/16/2016,BS_P_110,USD,I_387-141,Q2,0,8/16/2016,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2016,3Q,3Q16,A,3837.351,130,BS,N,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2016,BS_P_110,USD,I_387-141,Q3,0,11/14/2016,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2016,4Q,4Q16,A,3676.046,130,BS,N,12/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,BS_P_110,USD,I_387-141,Q4,0,2/21/2017,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2016,FY,2016,A,3676.046,130,BS,N,12/31/2016,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2017,BS_P_110,USD,I_387-141,FY,0,2/21/2017,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2017,1Q,1Q17,A,3659.631,130,BS,N,3/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/24/2017,BS_P_110,USD,I_387-141,Q1,0,5/24/2017,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2017,2Q,2Q17,A,3598.327,130,BS,N,6/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/15/2017,BS_P_110,USD,I_387-141,Q2,0,8/15/2017,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2017,3Q,3Q17,A,3537.409,130,BS,N,9/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/14/2017,BS_P_110,USD,I_387-141,Q3,0,11/14/2017,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2017,4Q,4Q17,A,3480.097,130,BS,N,12/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,BS_P_110,USD,I_387-141,Q4,0,2/21/2018,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2017,FY,2017,A,3480.097,130,BS,N,12/31/2017,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/21/2018,BS_P_110,USD,I_387-141,FY,0,2/21/2018,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2018,1Q,1Q18,A,3480.139,130,BS,N,3/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2018,BS_P_110,USD,I_387-141,Q1,0,5/22/2018,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2018,2Q,2Q18,A,3598.217,130,BS,N,6/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/14/2018,BS_P_110,USD,I_387-141,Q2,0,8/14/2018,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2018,3Q,3Q18,A,3721.232,130,BS,N,9/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/13/2018,BS_P_110,USD,I_387-141,Q3,0,11/13/2018,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2018,4Q,4Q18,A,3885.95,130,BS,N,12/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,BS_P_110,USD,I_387-141,Q4,0,2/19/2019,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2018,FY,2018,A,3885.95,130,BS,N,12/31/2018,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/19/2019,BS_P_110,USD,I_387-141,FY,0,2/19/2019,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2019,1Q,1Q19,A,4298.877,130,BS,N,3/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/22/2019,BS_P_110,USD,I_387-141,Q1,0,5/22/2019,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2019,2Q,2Q19,A,4372.405,130,BS,N,6/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,8/13/2019,BS_P_110,USD,I_387-141,Q2,0,8/13/2019,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2019,3Q,3Q19,A,4463.913,130,BS,N,9/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,11/12/2019,BS_P_110,USD,I_387-141,Q3,0,11/12/2019,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2019,4Q,4Q19,A,4477.702,130,BS,N,12/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,BS_P_110,USD,I_387-141,Q4,0,2/18/2020,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2019,FY,2019,A,4477.702,130,BS,N,12/31/2019,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/18/2020,BS_P_110,USD,I_387-141,FY,0,2/18/2020,Mn
AAP,Advance Auto Parts Inc,Total Current Liabilities,2020,1Q,1Q20,A,4831.049,130,BS,N,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,5/19/2020,BS_P_110,USD,I_387-141,Q1,0,5/19/2020,Mn
